movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
1,19242,4.0,965107371,1,1995,Adventure,Animation,Children,10759,3.91,0.89,923,904,912,608,750,16,1978,22.79,3.69,1.08,Drama,Thriller,Crime,Action,Adventure
1,26690,3.5,1205376686,1,1995,Adventure,Animation,Children,10759,3.91,0.89,356,318,"","","",3,1975,31.75,3.50,1.32,Drama,Crime,Comedy,Romance,War
1,7845,5.0,968906966,1,1995,Adventure,Animation,Children,10759,3.91,0.89,592,589,474,780,161,40,1992,9.18,3.33,1.25,Thriller,Action,Adventure,Drama,Romance
10,14208,3.0,847953895,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,593,318,356,592,296,17,1993,1.58,3.29,0.85,Crime,Drama,Thriller,Comedy,Action
10,3497,3.0,1209139884,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,165,349,592,296,551,24,1992,6.56,3.27,1.07,Action,Thriller,Sci-Fi,Crime,Adventure
100,8466,3.0,859212202,0,1996,Drama,Thriller,"",905,3.21,0.83,852,628,79,805,260,26,1994,3.70,3.50,0.95,Thriller,Action,Adventure,Comedy,Drama
101,1465,3.5,1066189368,1,1996,Adventure,Comedy,Crime,938,3.79,0.87,497,750,924,"","",8,1986,12.79,2.94,1.21,Comedy,Adventure,Drama,Sci-Fi,War
104,8405,2.5,1163324464,0,1996,Comedy,"","",3954,3.40,1.06,583,308,441,497,448,100,1993,4.53,3.77,0.77,Drama,Comedy,Romance,Documentary,Crime
112,23850,3.0,848992576,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,272,265,509,17,318,17,1993,1.70,3.53,0.94,Drama,Adventure,Romance,Comedy,Crime
123,19513,4.0,951606451,1,1994,Drama,Mystery,Romance,479,3.92,0.99,904,76,968,671,610,19,1985,13.26,4.05,0.91,Sci-Fi,Action,Thriller,Adventure,Comedy
144,5382,2.0,1047523241,0,1995,Comedy,"","",1010,3.47,0.89,708,441,562,235,728,100,1988,14.68,3.04,0.93,Drama,Comedy,Romance,Thriller,Mystery
145,25031,3.0,836216677,0,1995,Action,Comedy,Crime,2561,3.25,0.98,313,709,616,594,708,100,1993,6.29,3.29,1.27,Comedy,Drama,Romance,Thriller,Children
147,9389,3.5,1283810076,1,1995,Drama,"","",921,3.57,0.95,34,952,150,700,965,9,1979,21.92,3.67,0.79,Drama,Comedy,Adventure,Sci-Fi,Mystery
151,27946,3.5,1138286710,1,1995,Action,Drama,Romance,2767,3.57,0.92,543,500,293,783,736,100,1991,12.51,3.47,0.63,Thriller,Drama,Action,Comedy,Adventure
162,28456,5.0,1137397138,1,1994,Documentary,"","",1303,4.05,0.95,523,908,111,190,247,30,1991,8.79,3.25,0.93,Drama,Thriller,Comedy,Romance,Crime
163,29420,2.5,1268793161,0,1995,Action,Romance,Western,3058,3.44,0.94,508,353,235,509,288,100,1992,8.51,2.29,1.35,Drama,Thriller,Crime,Action,Comedy
165,22623,3.0,954618851,0,1995,Action,Crime,Thriller,7392,3.50,0.89,377,480,260,589,"",6,1987,9.90,4.00,0.89,Action,Sci-Fi,Adventure,Thriller,Romance
174,29047,3.0,849958339,0,1995,Comedy,"","",450,2.43,1.09,520,419,2,353,500,45,1994,1.36,3.60,1.10,Comedy,Thriller,Adventure,Fantasy,Action
175,7464,5.0,1181908119,1,1995,Drama,"","",1043,3.50,1.10,319,441,"","","",3,1994,1.00,2.83,1.15,Comedy,Drama,Thriller,"",""
180,28793,4.5,1150770547,1,1995,Comedy,Romance,"",1809,3.57,0.98,858,50,318,553,3,14,1990,9.76,3.18,0.85,Drama,Crime,Comedy,War,Romance
185,12459,2.0,848502909,0,1995,Action,Crime,Thriller,5344,3.11,0.96,110,318,595,590,296,16,1993,1.83,3.06,1.48,Drama,Crime,Comedy,Thriller,Adventure
204,21952,3.0,860157322,0,1995,Action,"","",1782,2.97,1.06,567,449,480,292,457,100,1991,9.08,3.82,0.78,Drama,Thriller,Comedy,Crime,Action
233,16126,4.0,1112894127,1,1994,Drama,"","",740,3.52,1.05,417,307,994,531,41,96,1988,14.95,3.38,0.67,Drama,Comedy,Romance,Thriller,Action
235,18027,4.5,1244132953,1,1994,Comedy,Drama,"",3605,3.64,0.96,150,592,714,180,223,45,1989,11.71,4.21,0.49,Drama,Comedy,Thriller,Adventure,Crime
235,3094,3.5,1127193231,1,1994,Comedy,Drama,"",3605,3.64,0.96,337,500,785,924,910,19,1982,18.82,3.92,0.63,Comedy,Drama,Romance,Thriller,Animation
253,21737,2.5,1180537527,0,1994,Drama,Horror,"",6010,3.50,0.94,500,593,356,858,575,17,1992,5.53,3.38,0.84,Drama,Children,Comedy,Musical,Romance
253,24790,3.0,842036425,0,1994,Drama,Horror,"",6010,3.50,0.94,10,208,356,318,457,18,1993,1.79,3.89,0.83,Drama,Thriller,Adventure,Crime,Action
253,29047,5.0,849958748,1,1994,Drama,Horror,"",6010,3.50,0.94,358,317,368,180,8,90,1994,1.21,3.62,1.04,Comedy,Thriller,Action,Drama,Adventure
260,25031,3.0,836216951,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,4,232,477,431,313,100,1993,6.28,2.93,1.29,Comedy,Drama,Romance,Children,Animation
265,25031,5.0,836289966,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,58,319,272,659,508,100,1993,3.91,2.44,1.35,Drama,Comedy,Romance,Crime,Thriller
27,19242,2.0,965113425,0,1995,Children,Drama,"",366,3.45,0.90,830,648,253,141,410,100,1993,4.89,2.90,0.56,Comedy,Action,Thriller,Drama,Adventure
292,11309,2.5,1171923039,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,48,442,778,858,47,35,1993,4.86,2.66,1.80,Drama,Thriller,Adventure,Crime,Action
293,11583,5.0,1191345128,1,1994,Action,Crime,Drama,5587,4.06,0.81,953,529,290,911,599,45,1971,22.70,4.06,0.95,Drama,Romance,Thriller,Comedy,Crime
293,20789,3.5,1225175802,1,1994,Action,Crime,Drama,5587,4.06,0.81,296,50,318,589,260,18,1992,6.62,3.64,0.70,Thriller,Drama,Crime,Comedy,Action
296,24790,4.0,842036119,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,590,150,"","","",3,1991,3.21,4.33,1.15,Adventure,Drama,IMAX,Western,""
316,13357,2.0,945128735,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,671,750,661,364,588,43,1980,20.12,3.67,0.89,Comedy,Thriller,Adventure,Animation,Children
318,23661,5.0,1196144899,1,1994,Crime,Drama,"",13826,4.45,0.72,"","","","","",4,1994,2.16,2.25,0.96,"","","","",""
318,28475,5.0,1039192375,1,1994,Crime,Drama,"",13826,4.45,0.72,316,610,780,364,595,20,1990,6.57,4.45,0.83,Action,Drama,Adventure,Thriller,Crime
32,27843,4.0,1350360296,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,260,541,318,"","",3,1984,8.74,4.33,0.29,Action,Sci-Fi,Crime,Drama,Thriller
337,25031,2.0,836215963,0,1993,Drama,"","",3889,3.76,0.86,11,480,367,160,356,45,1993,1.43,3.53,1.27,Comedy,Thriller,Crime,Drama,Action
34,16126,4.5,1111358295,1,1995,Children,Drama,"",7042,3.63,1.11,47,50,165,648,377,28,1993,3.68,3.41,0.61,Thriller,Action,Adventure,Drama,Sci-Fi
344,8545,3.0,1244013787,0,1994,Comedy,"","",8273,2.98,1.11,50,608,1,260,318,21,1993,4.10,3.00,0.87,Comedy,Crime,Drama,Thriller,Adventure
349,24846,3.5,1143431730,1,1994,Action,Crime,Drama,6309,3.64,0.81,110,593,923,750,924,100,1987,15.88,3.02,0.77,Drama,Romance,Thriller,Comedy,Crime
349,24901,4.0,1202001779,1,1994,Action,Crime,Drama,6309,3.64,0.81,32,110,588,527,590,21,1991,5.46,3.74,1.03,Drama,Thriller,Crime,Comedy,Adventure
349,9715,3.0,845832895,0,1994,Action,Crime,Drama,6309,3.64,0.81,595,165,588,344,150,8,1993,1.89,4.38,0.74,Comedy,Thriller,Adventure,Crime,Drama
353,19242,3.0,965110686,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,165,345,480,342,377,100,1985,17.66,3.45,0.83,Drama,Romance,Thriller,Comedy,Mystery
356,22151,5.0,833047280,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,150,380,"","","",10,1993,2.22,3.00,0.67,Adventure,Action,Comedy,Romance,Thriller
357,270,5.0,949934952,1,1994,Comedy,Romance,"",6126,3.63,0.94,232,597,588,54,934,18,1978,21.71,4.39,0.85,Comedy,Drama,Romance,Children,Thriller
364,29892,3.5,1259352175,1,1994,Adventure,Animation,Children,8464,3.78,0.93,153,858,165,47,344,27,1991,6.61,3.98,0.61,Thriller,Crime,Action,Adventure,Comedy
367,271,1.5,1225483414,0,1994,Action,Comedy,Crime,7577,3.16,1.00,435,733,736,208,165,42,1991,11.04,2.83,0.92,Thriller,Action,Comedy,Sci-Fi,Adventure
367,6072,4.0,993538580,1,1994,Action,Comedy,Crime,7577,3.16,1.00,785,231,104,21,597,22,1994,1.50,3.32,1.49,Comedy,Adventure,Animation,Children,Romance
380,9572,4.5,1218335165,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,1,590,150,592,110,24,1992,4.45,4.06,0.73,Sci-Fi,Action,Thriller,Adventure,Drama
382,9572,4.5,1218396841,1,1994,Drama,Horror,Romance,1198,3.01,0.87,799,303,968,216,724,100,1989,12.17,3.98,0.63,Thriller,Action,Comedy,Drama,Adventure
431,19242,3.0,965108928,0,1993,Crime,Drama,"",1907,3.68,0.84,595,29,58,860,125,71,1978,22.07,3.69,0.95,Drama,Thriller,Romance,Comedy,Crime
433,10905,3.0,831942752,0,1994,Comedy,"","",263,2.92,0.89,362,531,491,376,367,44,1993,3.84,3.61,0.97,Adventure,Drama,Action,Children,Thriller
434,5976,3.0,833228078,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,318,588,296,"","",9,1992,2.13,3.00,1.00,Comedy,Crime,Drama,Thriller,Adventure
435,24901,1.5,1202003050,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,953,594,337,920,551,64,1989,14.05,3.45,1.07,Drama,Thriller,Comedy,Crime,Adventure
440,27158,3.0,964138734,0,1993,Comedy,Romance,"",4180,3.60,0.81,266,11,39,377,587,23,1992,5.89,3.57,0.95,Drama,Thriller,Romance,Crime,Comedy
441,21952,4.0,859683130,1,1993,Comedy,"","",1775,3.69,0.97,299,318,257,50,42,60,1992,6.26,4.17,0.76,Drama,Thriller,Crime,Comedy,Action
441,28793,4.5,1150774880,1,1993,Comedy,"","",1775,3.69,0.97,322,551,923,6,428,39,1988,13.59,3.51,0.70,Comedy,Drama,Crime,Thriller,Action
45,25031,1.0,836216752,0,1995,Comedy,Drama,Thriller,1910,3.39,0.96,431,313,709,616,594,100,1993,6.29,3.21,1.27,Comedy,Drama,Romance,Children,Thriller
454,19111,5.0,842603438,1,1993,Drama,Thriller,"",5500,3.51,0.81,288,253,318,292,356,18,1993,1.56,4.11,0.96,Thriller,Drama,Crime,Comedy,Action
454,8009,5.0,836944274,1,1993,Drama,Thriller,"",5500,3.51,0.81,19,356,47,410,253,26,1993,1.42,4.58,0.90,Thriller,Action,Adventure,Drama,Comedy
457,27946,4.0,1105384347,1,1993,Thriller,"","",10736,3.97,0.78,494,231,778,267,450,16,1994,1.13,3.25,0.61,Comedy,Crime,Thriller,Action,Adventure
480,3508,3.0,1090243668,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,296,593,745,345,12,1993,1.56,2.75,1.27,Comedy,Drama,Crime,Thriller,Animation
491,27946,4.0,1105385644,1,1993,Drama,"","",1178,3.39,0.87,542,802,647,110,208,30,1994,1.17,3.40,0.67,Action,Comedy,Drama,Thriller,Adventure
492,16126,3.0,1115506202,0,1993,Comedy,Mystery,"",689,3.63,0.85,946,85,483,351,233,100,1987,15.38,3.39,0.68,Drama,Romance,Comedy,Thriller,Action
500,29892,3.5,1259352192,1,1993,Comedy,Drama,"",7349,3.39,0.96,736,364,153,858,165,29,1991,6.45,3.95,0.60,Thriller,Adventure,Action,Crime,Drama
512,5119,3.0,1050607471,0,1994,Horror,Sci-Fi,"",256,2.85,1.08,367,260,296,293,204,16,1991,5.20,3.75,0.93,Action,Drama,Crime,Comedy,Thriller
527,27946,4.5,1105388132,1,1993,Drama,War,"",11017,4.30,0.83,36,839,353,547,423,40,1994,1.09,3.44,0.63,Action,Thriller,Drama,Adventure,Comedy
541,18209,4.0,1337188710,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,296,593,260,912,858,13,1973,24.03,4.15,0.97,Thriller,Crime,Drama,Comedy,Action
541,19622,4.0,891287226,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,260,924,750,858,923,7,1961,12.61,4.29,0.76,Drama,Comedy,Adventure,Sci-Fi,Romance
541,28328,5.0,1329236680,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,165,858,47,608,50,42,1989,11.44,3.57,0.94,Drama,Crime,Thriller,Comedy,Action
548,8405,2.0,1163389213,0,1994,Action,Mystery,Thriller,619,2.95,0.84,417,314,514,381,249,100,1994,0.50,2.58,0.75,Drama,Comedy,Romance,Fantasy,Crime
551,21952,3.0,860157585,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,567,449,480,292,457,100,1991,9.04,3.79,0.80,Drama,Thriller,Comedy,Crime,Action
553,28475,5.0,1039190740,1,1993,Action,Drama,Western,3208,3.68,0.92,589,110,260,356,858,6,1987,9.90,4.33,1.21,Drama,Action,War,Sci-Fi,Crime
58,11105,5.0,1225241492,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,912,141,597,541,919,35,1988,14.17,3.67,0.82,Comedy,Drama,Thriller,Adventure,Crime
58,5382,3.0,1047411173,0,1994,Comedy,Drama,Romance,2498,3.95,0.99,17,920,265,28,800,89,1985,18.59,3.35,0.98,Drama,Romance,Comedy,Thriller,Children
581,5382,4.0,1047409407,1,1995,Documentary,"","",425,3.94,0.91,47,942,608,50,905,50,1985,19.39,3.48,1.05,Children,Drama,Comedy,Romance,Animation
587,28456,2.0,1149626294,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,532,714,918,166,565,50,1988,14.20,3.20,0.92,Drama,Comedy,Thriller,Crime,Romance
589,11309,3.0,1172109328,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,48,442,778,858,47,37,1993,4.74,2.62,1.76,Drama,Thriller,Adventure,Crime,Action
589,24790,4.0,842036502,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,364,47,454,480,110,27,1993,1.57,3.85,0.82,Drama,Thriller,Adventure,Action,Crime
589,29694,3.0,938804493,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,99,162,246,"","",13,1993,1.72,2.92,1.26,Documentary,"","","",""
590,20274,4.0,945323981,1,1990,Adventure,Drama,Western,9497,3.72,0.97,468,356,1,474,733,9,1990,11.83,4.33,0.71,Action,Thriller,Adventure,Romance,Comedy
590,24790,5.0,842036118,1,1990,Adventure,Drama,Western,9497,3.72,0.97,150,"","","","",2,1992,4.24,4.00,1.41,Adventure,Drama,IMAX,"",""
592,24846,3.0,1142948739,0,1989,Action,Crime,Thriller,10028,3.40,0.84,"","","","","",4,1994,1.26,2.75,0.50,"","","","",""
592,29420,3.0,1267426825,0,1989,Action,Crime,Thriller,10028,3.40,0.84,32,"","","","",16,1994,1.03,1.44,1.14,Mystery,Sci-Fi,Thriller,"",""
593,22961,5.0,1218661286,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,1,50,904,912,858,9,1978,20.77,3.94,1.10,Drama,Comedy,Crime,Mystery,Thriller
593,28793,3.5,1150771286,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,47,223,356,671,589,24,1989,13.20,3.40,0.83,Comedy,Drama,Romance,War,Crime
593,5382,3.0,1047409489,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,527,581,47,942,608,52,1986,19.08,3.50,1.04,Drama,Children,Comedy,Romance,Animation
593,7845,5.0,945218163,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,377,457,110,260,"",6,1991,7.26,4.33,1.03,Action,Thriller,Adventure,Sci-Fi,Drama
595,12414,4.0,849119272,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,165,380,"","","",6,1993,2.32,3.33,0.52,Action,Thriller,Adventure,Comedy,Romance
595,29420,2.5,1267426958,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,32,"","","","",18,1994,1.64,1.47,1.16,Mystery,Sci-Fi,Thriller,"",""
596,24846,3.5,1143431832,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,908,480,905,356,1,100,1987,16.94,3.07,0.77,Drama,Romance,Comedy,Thriller,Adventure
605,8405,2.0,1163327506,0,1996,Drama,Romance,"",767,3.28,0.91,663,728,837,707,562,100,1994,1.19,3.15,0.93,Drama,Comedy,Romance,Crime,Thriller
648,8405,3.5,1160464289,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,588,377,608,32,527,25,1993,3.72,3.90,1.04,Drama,Thriller,Adventure,Comedy,Action
725,18132,3.0,996894393,0,1996,Comedy,"","",349,2.78,1.03,370,818,532,231,552,100,1990,12.44,3.71,0.98,Drama,Comedy,Thriller,Action,Crime
765,8405,1.5,1163327000,0,1996,Comedy,Drama,"",1063,3.05,1.01,837,707,562,838,647,100,1994,1.25,3.29,0.88,Drama,Comedy,Romance,Crime,Thriller
802,29420,3.0,1267564299,0,1996,Drama,Romance,"",2710,3.46,0.97,25,589,208,919,318,59,1992,7.81,1.99,1.41,Thriller,Action,Drama,Sci-Fi,Crime
805,8405,2.0,1163325004,0,1996,Drama,Thriller,"",2550,3.67,0.90,784,832,583,308,441,100,1993,4.56,3.71,0.77,Drama,Comedy,Romance,Crime,Documentary
818,18132,4.0,996894374,1,1996,Comedy,"","",637,2.63,1.12,532,231,552,788,344,100,1989,12.49,3.72,0.99,Drama,Comedy,Thriller,Action,Crime
838,24783,4.0,977250364,1,1996,Comedy,Drama,Romance,1746,3.78,0.94,468,252,539,222,339,30,1992,9.95,4.23,0.90,Comedy,Romance,Drama,Thriller,War
839,29047,5.0,849910592,1,1996,Action,Thriller,"",862,2.68,1.18,88,784,92,724,12,27,1995,0.55,3.56,1.31,Comedy,Thriller,Adventure,Fantasy,Horror
858,11583,5.0,1191278869,1,1972,Crime,Drama,"",8996,4.35,0.86,50,318,527,910,903,11,1987,14.57,3.27,1.38,Drama,Crime,Mystery,Thriller,Romance
858,3094,5.0,1127193178,1,1972,Crime,Drama,"",8996,4.35,0.86,903,543,527,32,588,9,1983,20.32,4.00,0.66,Comedy,Romance,Thriller,Animation,Children
912,24783,5.0,977251504,1,1942,Drama,Romance,"",5256,4.27,0.85,350,86,236,140,7,43,1993,8.41,4.30,0.80,Romance,Comedy,Drama,Action,Thriller
915,13324,4.5,1240264978,1,1954,Comedy,Romance,"",1155,3.88,0.89,916,296,356,902,110,19,1982,18.72,2.74,1.64,Drama,Comedy,Romance,Musical,Animation
919,21939,5.0,1013135314,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,527,920,593,597,"",5,1981,24.04,4.20,0.84,Romance,Drama,War,Comedy,Crime
924,11710,3.0,1255056181,0,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,50,608,720,"","",6,1992,7.40,3.17,0.68,Comedy,Crime,Thriller,Adventure,Animation
924,189,4.0,1296993986,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,32,355,910,543,158,7,1981,22.60,4.00,0.65,Children,Comedy,Fantasy,Thriller,Animation
924,8615,5.0,1243076025,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,253,70,293,364,47,37,1992,4.85,3.09,1.10,Thriller,Drama,Action,Crime,Comedy
928,22540,5.0,1119036619,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,608,111,930,923,922,28,1974,23.64,4.04,1.15,Drama,Thriller,Romance,Comedy,Mystery
940,5382,4.0,1047409086,1,1938,Action,Adventure,Romance,841,3.88,0.92,783,262,588,551,364,41,1990,12.53,3.37,1.11,Children,Drama,Animation,Adventure,Musical
942,5382,4.0,1047409303,1,1944,Crime,Film-Noir,Mystery,584,4.10,0.73,608,50,905,951,745,48,1986,18.78,3.46,1.07,Children,Drama,Comedy,Romance,Animation
946,18841,4.5,1357015404,1,1942,Comedy,Drama,War,310,4.02,0.88,594,902,595,915,589,20,1969,23.69,4.17,0.47,Drama,Romance,Comedy,Thriller,Crime
953,24901,3.5,1202003042,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,594,337,920,551,508,63,1989,13.05,3.44,1.07,Drama,Thriller,Comedy,Crime,Adventure
966,8405,3.0,1192173810,0,1945,War,"","",25,3.34,1.00,931,943,746,857,963,100,1966,18.73,3.81,1.08,Drama,Romance,Comedy,Thriller,Mystery
999,29694,3.0,938821026,0,1996,Crime,Film-Noir,"",707,3.34,0.89,800,778,296,908,527,31,1992,7.22,3.10,1.16,Drama,Documentary,Crime,Thriller,Mystery
1,1828,3.0,847482398,0,1995,Adventure,Animation,Children,10759,3.91,0.89,474,442,50,377,47,42,1993,1.44,3.31,0.81,Thriller,Action,Crime,Comedy,Drama
11,25310,4.0,836679319,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,589,282,315,480,111,46,1993,2.89,3.52,0.94,Thriller,Drama,Crime,Action,Comedy
111,22225,5.0,985405632,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,318,858,589,593,"",5,1987,8.76,4.60,0.89,Crime,Drama,Horror,Thriller,Action
111,827,4.5,1240557091,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,750,924,47,50,296,7,1980,19.02,4.64,0.63,Drama,Comedy,Thriller,Crime,Mystery
112,4914,3.0,1002084473,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,507,650,249,162,62,15,1994,1.19,3.40,0.74,Drama,Documentary,Romance,Crime,Thriller
141,4914,3.0,1002083969,0,1996,Comedy,"","",4859,3.52,0.96,249,162,62,448,"",7,1994,0.90,3.57,0.98,Drama,Documentary,Romance,"",""
141,971,2.0,1204037868,0,1996,Comedy,"","",4859,3.52,0.96,778,724,475,300,785,100,1988,16.03,3.39,0.85,Drama,Comedy,Thriller,Crime,Action
150,26922,4.5,1391743163,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,231,587,253,500,541,15,1989,14.14,3.23,0.88,Comedy,Drama,Horror,Sci-Fi,Adventure
151,4203,3.0,843980510,0,1995,Action,Drama,Romance,2767,3.57,0.92,553,21,527,300,110,43,1993,1.73,3.23,0.75,Action,Drama,Comedy,Crime,Thriller
161,292,3.0,841300368,0,1995,Drama,Thriller,War,5113,3.74,0.80,457,593,150,592,380,16,1993,1.82,3.38,0.62,Thriller,Action,Adventure,Crime,Comedy
168,26369,3.0,833612903,0,1995,Action,Drama,Romance,2557,3.06,1.12,454,11,50,32,266,33,1993,1.55,3.79,0.78,Thriller,Drama,Comedy,Crime,Action
18,12615,1.0,839090399,0,1995,Comedy,"","",1111,3.31,1.04,36,14,373,167,337,92,1993,1.25,3.46,0.91,Drama,Romance,Comedy,Thriller,Crime
188,27897,1.0,901225648,0,1995,Fantasy,Horror,Mystery,532,3.37,1.01,446,308,82,307,296,20,1990,11.61,3.95,0.94,Drama,Crime,Comedy,Romance,Thriller
206,27897,4.0,901226596,1,1995,Documentary,"","",229,3.41,1.01,246,162,581,60,247,41,1989,14.81,3.71,1.21,Drama,Crime,Comedy,Fantasy,Romance
207,21246,5.0,848140753,1,1995,Drama,Romance,"",1210,3.42,1.06,597,377,497,168,508,38,1993,1.37,3.42,0.79,Drama,Romance,Action,Comedy,War
21,233,4.0,836839011,1,1995,Comedy,Crime,Thriller,5164,3.58,0.93,300,588,344,296,"",14,1993,1.74,3.21,0.80,Comedy,Drama,Crime,Thriller,Adventure
223,1900,5.0,949627368,1,1994,Comedy,"","",5102,3.86,0.97,"","","","","",3,1958,31.50,1.67,1.15,"","","","",""
229,4914,3.0,976243072,0,1994,Drama,Thriller,"",543,3.63,0.90,353,662,163,373,16,100,1991,8.91,3.09,0.92,Comedy,Thriller,Crime,Action,Romance
235,20788,3.0,1318123301,0,1994,Comedy,Drama,"",3605,3.64,0.96,16,104,19,750,919,49,1987,15.56,3.36,0.87,Drama,Comedy,Crime,Thriller,Adventure
236,4914,4.0,976222520,1,1995,Action,Comedy,Romance,2607,3.31,0.92,231,852,785,380,471,100,1988,14.69,3.47,1.06,Drama,Romance,Comedy,Thriller,Action
237,25310,3.0,836679544,0,1995,Comedy,Romance,"",1411,3.20,0.90,509,357,555,265,527,77,1993,2.41,3.48,0.93,Drama,Thriller,Crime,Comedy,Action
249,17298,3.0,1115500989,0,1994,Drama,Romance,"",1090,3.71,0.90,342,507,965,527,141,44,1987,18.79,2.23,1.12,Thriller,Drama,Comedy,Crime,Mystery
266,22872,2.0,832678769,0,1994,Drama,Romance,War,3492,3.48,1.03,21,1,318,316,329,17,1993,1.65,3.82,0.73,Adventure,Comedy,Action,Crime,Thriller
270,17298,1.0,1115501645,0,1994,Drama,Romance,"",302,3.11,0.99,627,342,507,965,527,53,1988,17.35,2.12,1.20,Thriller,Drama,Comedy,Crime,Mystery
274,8676,3.0,839775543,0,1995,Comedy,"","",265,2.96,1.02,516,489,3,5,368,33,1993,1.27,3.42,1.12,Comedy,Romance,Drama,Adventure,Children
28,4070,5.0,1391834572,1,1995,Drama,Romance,"",670,4.07,0.87,318,17,837,838,910,7,1985,17.30,4.14,0.85,Comedy,Drama,Crime,Romance,Children
280,27488,5.0,845659645,1,1995,Drama,Thriller,"",1087,3.67,0.85,5,355,31,6,36,55,1993,1.54,4.07,0.74,Thriller,Drama,Comedy,Action,Romance
296,27897,5.0,901225208,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,608,17,318,58,523,12,1987,14.65,4.08,0.51,Drama,Crime,Romance,Thriller,Comedy
31,27488,4.0,845659545,1,1995,Drama,"","",2033,3.28,0.94,6,36,293,252,204,49,1993,1.60,4.14,0.74,Thriller,Drama,Comedy,Action,Romance
316,9244,4.0,891419475,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,736,592,783,165,440,84,1979,20.77,4.26,1.04,Drama,Thriller,Comedy,Romance,Adventure
318,28043,5.0,1167994140,1,1994,Crime,Drama,"",13826,4.45,0.72,412,107,"","","",2,1994,2.12,3.75,0.35,Adventure,Children,Comedy,Musical,Drama
32,971,5.0,1201454904,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,260,527,356,593,"",6,1990,6.97,3.83,1.17,Drama,War,Crime,Horror,Thriller
333,4914,4.0,976222795,1,1995,Comedy,"","",2284,3.34,1.09,784,344,236,231,852,100,1989,14.40,3.51,1.00,Drama,Comedy,Romance,Thriller,Action
344,25310,2.0,836678991,0,1994,Comedy,"","",8273,2.98,1.11,296,150,"","","",4,1993,2.22,3.75,0.96,Drama,Adventure,IMAX,Comedy,Crime
344,28805,2.5,1099975021,0,1994,Comedy,"","",8273,2.98,1.11,377,780,110,592,480,59,1990,12.48,3.19,0.78,Action,Thriller,Drama,Romance,Adventure
348,11190,4.0,938874922,1,1994,Comedy,"","",1744,3.72,0.89,180,529,319,357,345,33,1994,1.29,3.79,0.99,Comedy,Drama,Thriller,Crime,Mystery
353,12615,3.0,834598630,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,229,16,364,308,25,28,1993,1.50,4.00,0.86,Drama,Comedy,Adventure,Romance,Thriller
